Date,Adj Close,Lag_1,Lag_2,Lag_3,Lag_4,Lag_5
2020-03-13,67.86250305175781,60.601890563964844,67.24238586425781,69.66175842285156,64.98170471191406,70.56263732910156
2020-03-16,59.13219451904297,67.86250305175781,60.601890563964844,67.24238586425781,69.66175842285156,64.98170471191406
2020-03-17,61.732242584228516,59.13219451904297,67.86250305175781,60.601890563964844,67.24238586425781,69.66175842285156
2020-03-18,60.22103500366211,61.732242584228516,59.13219451904297,67.86250305175781,60.601890563964844,67.24238586425781
2020-03-19,59.75962448120117,60.22103500366211,61.732242584228516,59.13219451904297,67.86250305175781,60.601890563964844
2020-03-20,55.96574783325195,59.75962448120117,60.22103500366211,61.732242584228516,59.13219451904297,67.86250305175781
2020-03-23,54.776798248291016,55.96574783325195,59.75962448120117,60.22103500366211,61.732242584228516,59.13219451904297
2020-03-24,60.272308349609375,54.776798248291016,55.96574783325195,59.75962448120117,60.22103500366211,61.732242584228516
2020-03-25,59.94028091430664,60.272308349609375,54.776798248291016,55.96574783325195,59.75962448120117,60.22103500366211
2020-03-26,63.09452438354492,59.94028091430664,60.272308349609375,54.776798248291016,55.96574783325195,59.75962448120117
2020-03-27,60.48227310180664,63.09452438354492,59.94028091430664,60.272308349609375,54.776798248291016,55.96574783325195
2020-03-30,62.20830535888672,60.48227310180664,63.09452438354492,59.94028091430664,60.272308349609375,54.776798248291016
2020-03-31,62.081356048583984,62.20830535888672,60.48227310180664,63.09452438354492,59.94028091430664,60.272308349609375
2020-04-01,58.81481170654297,62.081356048583984,62.20830535888672,60.48227310180664,63.09452438354492,59.94028091430664
2020-04-02,59.796241760253906,58.81481170654297,62.081356048583984,62.20830535888672,60.48227310180664,63.09452438354492
2020-04-03,58.936885833740234,59.796241760253906,58.81481170654297,62.081356048583984,62.20830535888672,60.48227310180664
2020-04-06,64.0783920288086,58.936885833740234,59.796241760253906,58.81481170654297,62.081356048583984,62.20830535888672
2020-04-07,63.33621597290039,64.0783920288086,58.936885833740234,59.796241760253906,58.81481170654297,62.081356048583984
2020-04-08,64.95728302001953,63.33621597290039,64.0783920288086,58.936885833740234,59.796241760253906,58.81481170654297
2020-04-09,65.426025390625,64.95728302001953,63.33621597290039,64.0783920288086,58.936885833740234,59.796241760253906
2020-04-13,66.7101821899414,65.426025390625,64.95728302001953,63.33621597290039,64.0783920288086,58.936885833740234
2020-04-14,70.07925415039062,66.7101821899414,65.426025390625,64.95728302001953,63.33621597290039,64.0783920288086
2020-04-15,69.43960571289062,70.07925415039062,66.7101821899414,65.426025390625,64.95728302001953,63.33621597290039
2020-04-16,69.99137115478516,69.43960571289062,70.07925415039062,66.7101821899414,65.426025390625,64.95728302001953
2020-04-17,69.04166412353516,69.99137115478516,69.43960571289062,70.07925415039062,66.7101821899414,65.426025390625
2020-04-20,67.60859680175781,69.04166412353516,69.99137115478516,69.43960571289062,70.07925415039062,66.7101821899414
2020-04-21,65.51879119873047,67.60859680175781,69.04166412353516,69.99137115478516,69.43960571289062,70.07925415039062
2020-04-22,67.40595245361328,65.51879119873047,67.60859680175781,69.04166412353516,69.99137115478516,69.43960571289062
2020-04-23,67.14473724365234,67.40595245361328,65.51879119873047,67.60859680175781,69.04166412353516,69.99137115478516
2020-04-24,69.08316802978516,67.14473724365234,67.40595245361328,65.51879119873047,67.60859680175781,69.04166412353516
2020-04-27,69.13200378417969,69.08316802978516,67.14473724365234,67.40595245361328,65.51879119873047,67.60859680175781
2020-04-28,68.01141357421875,69.13200378417969,69.08316802978516,67.14473724365234,67.40595245361328,65.51879119873047
2020-04-29,70.24524688720703,68.01141357421875,69.13200378417969,69.08316802978516,67.14473724365234,67.40595245361328
2020-04-30,71.72716522216797,70.24524688720703,68.01141357421875,69.13200378417969,69.08316802978516,67.14473724365234
2020-05-01,70.5724105834961,71.72716522216797,70.24524688720703,68.01141357421875,69.13200378417969,69.08316802978516
2020-05-04,71.5709228515625,70.5724105834961,71.72716522216797,70.24524688720703,68.01141357421875,69.13200378417969
2020-05-05,72.64513397216797,71.5709228515625,70.5724105834961,71.72716522216797,70.24524688720703,68.01141357421875
2020-05-06,73.39462280273438,72.64513397216797,71.5709228515625,70.5724105834961,71.72716522216797,70.24524688720703
2020-05-07,74.15388488769531,73.39462280273438,72.64513397216797,71.5709228515625,70.5724105834961,71.72716522216797
2020-05-08,75.91886901855469,74.15388488769531,73.39462280273438,72.64513397216797,71.5709228515625,70.5724105834961
2020-05-11,77.11347961425781,75.91886901855469,74.15388488769531,73.39462280273438,72.64513397216797,71.5709228515625
2020-05-12,76.2322006225586,77.11347961425781,75.91886901855469,74.15388488769531,73.39462280273438,72.64513397216797
2020-05-13,75.31178283691406,76.2322006225586,77.11347961425781,75.91886901855469,74.15388488769531,73.39462280273438
2020-05-14,75.77442932128906,75.31178283691406,76.2322006225586,77.11347961425781,75.91886901855469,74.15388488769531
2020-05-15,75.32646179199219,75.77442932128906,75.31178283691406,76.2322006225586,77.11347961425781,75.91886901855469
2020-05-18,77.10124206542969,75.32646179199219,75.77442932128906,75.31178283691406,76.2322006225586,77.11347961425781
2020-05-19,76.65570831298828,77.10124206542969,75.32646179199219,75.77442932128906,75.31178283691406,76.2322006225586
2020-05-20,78.14652252197266,76.65570831298828,77.10124206542969,75.32646179199219,75.77442932128906,75.31178283691406
2020-05-21,77.56391143798828,78.14652252197266,76.65570831298828,77.10124206542969,75.32646179199219,75.77442932128906
2020-05-22,78.06328582763672,77.56391143798828,78.14652252197266,76.65570831298828,77.10124206542969,75.32646179199219
2020-05-26,77.5345230102539,78.06328582763672,77.56391143798828,78.14652252197266,76.65570831298828,77.10124206542969
2020-05-27,77.8723373413086,77.5345230102539,78.06328582763672,77.56391143798828,78.14652252197266,76.65570831298828
2020-05-28,77.9066162109375,77.8723373413086,77.5345230102539,78.06328582763672,77.56391143798828,78.14652252197266
2020-05-29,77.83072662353516,77.9066162109375,77.8723373413086,77.5345230102539,78.06328582763672,77.56391143798828
2020-06-01,78.78788757324219,77.83072662353516,77.9066162109375,77.8723373413086,77.5345230102539,78.06328582763672
2020-06-02,79.15264129638672,78.78788757324219,77.83072662353516,77.9066162109375,77.8723373413086,77.5345230102539
2020-06-03,79.58837890625,79.15264129638672,78.78788757324219,77.83072662353516,77.9066162109375,77.8723373413086
2020-06-04,78.90293884277344,79.58837890625,79.15264129638672,78.78788757324219,77.83072662353516,77.9066162109375
2020-06-05,81.15017700195312,78.90293884277344,79.58837890625,79.15264129638672,78.78788757324219,77.83072662353516
2020-06-08,81.6299819946289,81.15017700195312,78.90293884277344,79.58837890625,79.15264129638672,78.78788757324219
2020-06-09,84.20768737792969,81.6299819946289,81.15017700195312,78.90293884277344,79.58837890625,79.15264129638672
2020-06-10,86.3741455078125,84.20768737792969,81.6299819946289,81.15017700195312,78.90293884277344,79.58837890625
2020-06-11,82.2272720336914,86.3741455078125,84.20768737792969,81.6299819946289,81.15017700195312,78.90293884277344
2020-06-12,82.93717956542969,82.2272720336914,86.3741455078125,84.20768737792969,81.6299819946289,81.15017700195312
2020-06-15,83.96288299560547,82.93717956542969,82.2272720336914,86.3741455078125,84.20768737792969,81.6299819946289
2020-06-16,86.18810272216797,83.96288299560547,82.93717956542969,82.2272720336914,86.3741455078125,84.20768737792969
2020-06-17,86.0681381225586,86.18810272216797,83.96288299560547,82.93717956542969,82.2272720336914,86.3741455078125
2020-06-18,86.10242462158203,86.0681381225586,86.18810272216797,83.96288299560547,82.93717956542969,82.2272720336914
2020-06-19,85.61038970947266,86.10242462158203,86.0681381225586,86.18810272216797,83.96288299560547,82.93717956542969
2020-06-22,87.85026550292969,85.61038970947266,86.10242462158203,86.0681381225586,86.18810272216797,83.96288299560547
2020-06-23,89.72541046142578,87.85026550292969,85.61038970947266,86.10242462158203,86.0681381225586,86.18810272216797
2020-06-24,88.14157104492188,89.72541046142578,87.85026550292969,85.61038970947266,86.10242462158203,86.0681381225586
2020-06-25,89.31170654296875,88.14157104492188,89.72541046142578,87.85026550292969,85.61038970947266,86.10242462158203
2020-06-26,86.5675277709961,89.31170654296875,88.14157104492188,89.72541046142578,87.85026550292969,85.61038970947266
2020-06-29,88.56262969970703,86.5675277709961,89.31170654296875,88.14157104492188,89.72541046142578,87.85026550292969
2020-06-30,89.30191802978516,88.56262969970703,86.5675277709961,89.31170654296875,88.14157104492188,89.72541046142578
2020-07-01,89.13300323486328,89.30191802978516,88.56262969970703,86.5675277709961,89.31170654296875,88.14157104492188
2020-07-02,89.13300323486328,89.13300323486328,89.30191802978516,88.56262969970703,86.5675277709961,89.31170654296875
2020-07-06,91.51732635498047,89.13300323486328,89.13300323486328,89.30191802978516,88.56262969970703,86.5675277709961
2020-07-07,91.23336029052734,91.51732635498047,89.13300323486328,89.13300323486328,89.30191802978516,88.56262969970703
2020-07-08,93.35821533203125,91.23336029052734,91.51732635498047,89.13300323486328,89.13300323486328,89.30191802978516
2020-07-09,93.75967407226562,93.35821533203125,91.23336029052734,91.51732635498047,89.13300323486328,89.13300323486328
2020-07-10,93.9236831665039,93.75967407226562,93.35821533203125,91.23336029052734,91.51732635498047,89.13300323486328
2020-07-13,93.49038696289062,93.9236831665039,93.75967407226562,93.35821533203125,91.23336029052734,91.51732635498047
2020-07-14,95.0374984741211,93.49038696289062,93.9236831665039,93.75967407226562,93.35821533203125,91.23336029052734
2020-07-15,95.69109344482422,95.0374984741211,93.49038696289062,93.9236831665039,93.75967407226562,93.35821533203125
2020-07-16,94.51364135742188,95.69109344482422,95.0374984741211,93.49038696289062,93.9236831665039,93.75967407226562
2020-07-17,94.32270050048828,94.51364135742188,95.69109344482422,95.0374984741211,93.49038696289062,93.9236831665039
2020-07-20,96.3104476928711,94.32270050048828,94.51364135742188,95.69109344482422,95.0374984741211,93.49038696289062
2020-07-21,94.981201171875,96.3104476928711,94.32270050048828,94.51364135742188,95.69109344482422,95.0374984741211
2020-07-22,95.2480239868164,94.981201171875,96.3104476928711,94.32270050048828,94.51364135742188,95.69109344482422
2020-07-23,90.91268157958984,95.2480239868164,94.981201171875,96.3104476928711,94.32270050048828,94.51364135742188
2020-07-24,90.68746185302734,90.91268157958984,95.2480239868164,94.981201171875,96.3104476928711,94.32270050048828
2020-07-27,92.83677673339844,90.68746185302734,90.91268157958984,95.2480239868164,94.981201171875,96.3104476928711
2020-07-28,91.31169891357422,92.83677673339844,90.68746185302734,90.91268157958984,95.2480239868164,94.981201171875
2020-07-29,93.06199645996094,91.31169891357422,92.83677673339844,90.68746185302734,90.91268157958984,95.2480239868164
2020-07-30,94.18806457519531,93.06199645996094,91.31169891357422,92.83677673339844,90.68746185302734,90.91268157958984
2020-07-31,104.0484848022461,94.18806457519531,93.06199645996094,91.31169891357422,92.83677673339844,90.68746185302734
2020-08-03,106.67024230957031,104.0484848022461,94.18806457519531,93.06199645996094,91.31169891357422,92.83677673339844
2020-08-04,107.38261413574219,106.67024230957031,104.0484848022461,94.18806457519531,93.06199645996094,91.31169891357422
2020-08-05,107.7718276977539,107.38261413574219,106.67024230957031,104.0484848022461,94.18806457519531,93.06199645996094
2020-08-06,111.53192138671875,107.7718276977539,107.38261413574219,106.67024230957031,104.0484848022461,94.18806457519531
2020-08-07,108.99616241455078,111.53192138671875,107.7718276977539,107.38261413574219,106.67024230957031,104.0484848022461
2020-08-10,110.58039855957031,108.99616241455078,111.53192138671875,107.7718276977539,107.38261413574219,106.67024230957031
2020-08-11,107.29175567626953,110.58039855957031,108.99616241455078,111.53192138671875,107.7718276977539,107.38261413574219
2020-08-12,110.8575210571289,107.29175567626953,110.58039855957031,108.99616241455078,111.53192138671875,107.7718276977539
2020-08-13,112.8194351196289,110.8575210571289,107.29175567626953,110.58039855957031,108.99616241455078,111.53192138671875
2020-08-14,112.71886444091797,112.8194351196289,110.8575210571289,107.29175567626953,110.58039855957031,108.99616241455078
2020-08-17,112.4245834350586,112.71886444091797,112.8194351196289,110.8575210571289,107.29175567626953,110.58039855957031
2020-08-18,113.36138916015625,112.4245834350586,112.71886444091797,112.8194351196289,110.8575210571289,107.29175567626953
2020-08-19,113.5036392211914,113.36138916015625,112.4245834350586,112.71886444091797,112.8194351196289,110.8575210571289
2020-08-20,116.02222442626953,113.5036392211914,113.36138916015625,112.4245834350586,112.71886444091797,112.8194351196289
2020-08-21,122.00115203857422,116.02222442626953,113.5036392211914,113.36138916015625,112.4245834350586,112.71886444091797
2020-08-24,123.46029663085938,122.00115203857422,116.02222442626953,113.5036392211914,113.36138916015625,112.4245834350586
2020-08-25,122.44747161865234,123.46029663085938,122.00115203857422,116.02222442626953,113.5036392211914,113.36138916015625
2020-08-26,124.11264038085938,122.44747161865234,123.46029663085938,122.00115203857422,116.02222442626953,113.5036392211914
2020-08-27,122.62895202636719,124.11264038085938,122.44747161865234,123.46029663085938,122.00115203857422,116.02222442626953
2020-08-28,122.4303207397461,122.62895202636719,124.11264038085938,122.44747161865234,123.46029663085938,122.00115203857422
2020-08-31,126.58219909667969,122.4303207397461,122.62895202636719,124.11264038085938,122.44747161865234,123.46029663085938
2020-09-01,131.62428283691406,126.58219909667969,122.4303207397461,122.62895202636719,124.11264038085938,122.44747161865234
2020-09-02,128.89723205566406,131.62428283691406,126.58219909667969,122.4303207397461,122.62895202636719,124.11264038085938
2020-09-03,118.57762145996094,128.89723205566406,131.62428283691406,126.58219909667969,122.4303207397461,122.62895202636719
2020-09-04,118.65609741210938,118.57762145996094,128.89723205566406,131.62428283691406,126.58219909667969,122.4303207397461
2020-09-08,110.671142578125,118.65609741210938,118.57762145996094,128.89723205566406,131.62428283691406,126.58219909667969
2020-09-09,115.08544158935547,110.671142578125,118.65609741210938,118.57762145996094,128.89723205566406,131.62428283691406
2020-09-10,111.32836151123047,115.08544158935547,110.671142578125,118.65609741210938,118.57762145996094,128.89723205566406
2020-09-11,109.86676025390625,111.32836151123047,115.08544158935547,110.671142578125,118.65609741210938,118.57762145996094
2020-09-14,113.1627426147461,109.86676025390625,111.32836151123047,115.08544158935547,110.671142578125,118.65609741210938
2020-09-15,113.33931732177734,113.1627426147461,109.86676025390625,111.32836151123047,115.08544158935547,110.671142578125
2020-09-16,109.99427795410156,113.33931732177734,113.1627426147461,109.86676025390625,111.32836151123047,115.08544158935547
2020-09-17,108.23836517333984,109.99427795410156,113.33931732177734,113.1627426147461,109.86676025390625,111.32836151123047
2020-09-18,104.8050308227539,108.23836517333984,109.99427795410156,113.33931732177734,113.1627426147461,109.86676025390625
2020-09-21,107.98332214355469,104.8050308227539,108.23836517333984,109.99427795410156,113.33931732177734,113.1627426147461
2020-09-22,109.68037414550781,107.98332214355469,104.8050308227539,108.23836517333984,109.99427795410156,113.33931732177734
2020-09-23,105.07969665527344,109.68037414550781,107.98332214355469,104.8050308227539,108.23836517333984,109.99427795410156
2020-09-24,106.15874481201172,105.07969665527344,109.68037414550781,107.98332214355469,104.8050308227539,108.23836517333984
2020-09-25,110.14142608642578,106.15874481201172,105.07969665527344,109.68037414550781,107.98332214355469,104.8050308227539
2020-09-28,112.77037048339844,110.14142608642578,106.15874481201172,105.07969665527344,109.68037414550781,107.98332214355469
2020-09-29,111.91693878173828,112.77037048339844,110.14142608642578,106.15874481201172,105.07969665527344,109.68037414550781
2020-09-30,113.60417938232422,111.91693878173828,112.77037048339844,110.14142608642578,106.15874481201172,105.07969665527344
2020-10-01,114.56550598144531,113.60417938232422,111.91693878173828,112.77037048339844,110.14142608642578,106.15874481201172
2020-10-02,110.8673095703125,114.56550598144531,113.60417938232422,111.91693878173828,112.77037048339844,110.14142608642578
2020-10-05,114.28103637695312,110.8673095703125,114.56550598144531,113.60417938232422,111.91693878173828,112.77037048339844
2020-10-06,111.0046615600586,114.28103637695312,110.8673095703125,114.56550598144531,113.60417938232422,111.91693878173828
2020-10-07,112.8880844116211,111.0046615600586,114.28103637695312,110.8673095703125,114.56550598144531,113.60417938232422
2020-10-08,112.78019714355469,112.8880844116211,111.0046615600586,114.28103637695312,110.8673095703125,114.56550598144531
2020-10-09,114.74210357666016,112.78019714355469,112.8880844116211,111.0046615600586,114.28103637695312,110.8673095703125
2020-10-12,122.03058624267578,114.74210357666016,112.78019714355469,112.8880844116211,111.0046615600586,114.28103637695312
2020-10-13,118.7934341430664,122.03058624267578,114.74210357666016,112.78019714355469,112.8880844116211,111.0046615600586
2020-10-14,118.8817138671875,118.7934341430664,122.03058624267578,114.74210357666016,112.78019714355469,112.8880844116211
2020-10-15,118.4108657836914,118.8817138671875,118.7934341430664,122.03058624267578,114.74210357666016,112.78019714355469
2020-10-16,116.75303649902344,118.4108657836914,118.8817138671875,118.7934341430664,122.03058624267578,114.74210357666016
2020-10-19,113.77096557617188,116.75303649902344,118.4108657836914,118.8817138671875,118.7934341430664,122.03058624267578
2020-10-20,115.27179718017578,113.77096557617188,116.75303649902344,118.4108657836914,118.8817138671875,118.7934341430664
2020-10-21,114.64398956298828,115.27179718017578,113.77096557617188,116.75303649902344,118.4108657836914,118.8817138671875
2020-10-22,113.54532623291016,114.64398956298828,115.27179718017578,113.77096557617188,116.75303649902344,118.4108657836914
2020-10-23,112.84883117675781,113.54532623291016,114.64398956298828,115.27179718017578,113.77096557617188,116.75303649902344
2020-10-26,112.85867309570312,112.84883117675781,113.54532623291016,114.64398956298828,115.27179718017578,113.77096557617188
2020-10-27,114.37914276123047,112.85867309570312,112.84883117675781,113.54532623291016,114.64398956298828,115.27179718017578
2020-10-28,109.08198547363281,114.37914276123047,112.85867309570312,112.84883117675781,113.54532623291016,114.64398956298828
2020-10-29,113.12351989746094,109.08198547363281,114.37914276123047,112.85867309570312,112.84883117675781,113.54532623291016
2020-10-30,106.78655242919922,113.12351989746094,109.08198547363281,114.37914276123047,112.85867309570312,112.84883117675781
2020-11-02,106.6982650756836,106.78655242919922,113.12351989746094,109.08198547363281,114.37914276123047,112.85867309570312
2020-11-03,108.33647918701172,106.6982650756836,106.78655242919922,113.12351989746094,109.08198547363281,114.37914276123047
2020-11-04,112.76056671142578,108.33647918701172,106.6982650756836,106.78655242919922,113.12351989746094,109.08198547363281
2020-11-05,116.7628402709961,112.76056671142578,108.33647918701172,106.6982650756836,106.78655242919922,113.12351989746094
2020-11-06,116.63020324707031,116.7628402709961,112.76056671142578,108.33647918701172,106.6982650756836,106.78655242919922
2020-11-09,114.30132293701172,116.63020324707031,116.7628402709961,112.76056671142578,108.33647918701172,106.6982650756836
2020-11-10,113.9573974609375,114.30132293701172,116.63020324707031,116.7628402709961,112.76056671142578,108.33647918701172
2020-11-11,117.41631317138672,113.9573974609375,114.30132293701172,116.63020324707031,116.7628402709961,112.76056671142578
2020-11-12,117.14117431640625,117.41631317138672,113.9573974609375,114.30132293701172,116.63020324707031,116.7628402709961
2020-11-13,117.19029998779297,117.14117431640625,117.41631317138672,113.9573974609375,114.30132293701172,116.63020324707031
2020-11-16,118.21226501464844,117.19029998779297,117.14117431640625,117.41631317138672,113.9573974609375,114.30132293701172
2020-11-17,117.31805419921875,118.21226501464844,117.19029998779297,117.14117431640625,117.41631317138672,113.9573974609375
2020-11-18,115.98164367675781,117.31805419921875,118.21226501464844,117.19029998779297,117.14117431640625,117.41631317138672
2020-11-19,116.58106231689453,115.98164367675781,117.31805419921875,118.21226501464844,117.19029998779297,117.14117431640625
2020-11-20,115.3036117553711,116.58106231689453,115.98164367675781,117.31805419921875,118.21226501464844,117.19029998779297
2020-11-23,111.87419891357422,115.3036117553711,116.58106231689453,115.98164367675781,117.31805419921875,118.21226501464844
2020-11-24,113.1712875366211,111.87419891357422,115.3036117553711,116.58106231689453,115.98164367675781,117.31805419921875
2020-11-25,114.01636505126953,113.1712875366211,111.87419891357422,115.3036117553711,116.58106231689453,115.98164367675781
2020-11-27,114.566650390625,114.01636505126953,113.1712875366211,111.87419891357422,115.3036117553711,116.58106231689453
2020-11-30,116.98394012451172,114.566650390625,114.01636505126953,113.1712875366211,111.87419891357422,115.3036117553711
2020-12-01,120.59027099609375,116.98394012451172,114.566650390625,114.01636505126953,113.1712875366211,111.87419891357422
2020-12-02,120.94402313232422,120.59027099609375,116.98394012451172,114.566650390625,114.01636505126953,113.1712875366211
2020-12-03,120.80644226074219,120.94402313232422,120.59027099609375,116.98394012451172,114.566650390625,114.01636505126953
2020-12-04,120.12841796875,120.80644226074219,120.94402313232422,120.59027099609375,116.98394012451172,114.566650390625
2020-12-07,121.60237121582031,120.12841796875,120.80644226074219,120.94402313232422,120.59027099609375,116.98394012451172
2020-12-08,122.22145080566406,121.60237121582031,120.12841796875,120.80644226074219,120.94402313232422,120.59027099609375
2020-12-09,119.66657257080078,122.22145080566406,121.60237121582031,120.12841796875,120.80644226074219,120.94402313232422
2020-12-10,121.10123443603516,119.66657257080078,122.22145080566406,121.60237121582031,120.12841796875,120.80644226074219
2020-12-11,120.28564453125,121.10123443603516,119.66657257080078,122.22145080566406,121.60237121582031,120.12841796875
2020-12-14,119.66657257080078,120.28564453125,121.10123443603516,119.66657257080078,122.22145080566406,121.60237121582031
2020-12-15,125.66069793701172,119.66657257080078,120.28564453125,121.10123443603516,119.66657257080078,122.22145080566406
2020-12-16,125.59193420410156,125.66069793701172,119.66657257080078,120.28564453125,121.10123443603516,119.66657257080078
2020-12-17,126.46649169921875,125.59193420410156,125.66069793701172,119.66657257080078,120.28564453125,121.10123443603516
2020-12-18,124.46188354492188,126.46649169921875,125.59193420410156,125.66069793701172,119.66657257080078,120.28564453125
2020-12-21,126.00462341308594,124.46188354492188,126.46649169921875,125.59193420410156,125.66069793701172,119.66657257080078
2020-12-22,129.59129333496094,126.00462341308594,124.46188354492188,126.46649169921875,125.59193420410156,125.66069793701172
2020-12-23,128.68724060058594,129.59129333496094,126.00462341308594,124.46188354492188,126.46649169921875,125.59193420410156
2020-12-24,129.67971801757812,128.68724060058594,129.59129333496094,126.00462341308594,124.46188354492188,126.46649169921875
2020-12-28,134.3178253173828,129.67971801757812,128.68724060058594,129.59129333496094,126.00462341308594,124.46188354492188
2020-12-29,132.5293731689453,134.3178253173828,129.67971801757812,128.68724060058594,129.59129333496094,126.00462341308594
2020-12-30,131.3993682861328,132.5293731689453,134.3178253173828,129.67971801757812,128.68724060058594,129.59129333496094
2020-12-31,130.38722229003906,131.3993682861328,132.5293731689453,134.3178253173828,129.67971801757812,128.68724060058594
2021-01-04,127.16414642333984,130.38722229003906,131.3993682861328,132.5293731689453,134.3178253173828,129.67971801757812
2021-01-05,128.73643493652344,127.16414642333984,130.38722229003906,131.3993682861328,132.5293731689453,134.3178253173828
2021-01-06,124.40292358398438,128.73643493652344,127.16414642333984,130.38722229003906,131.3993682861328,132.5293731689453
2021-01-07,128.64794921875,124.40292358398438,128.73643493652344,127.16414642333984,130.38722229003906,131.3993682861328
2021-01-08,129.75836181640625,128.64794921875,124.40292358398438,128.73643493652344,127.16414642333984,130.38722229003906
2021-01-11,126.74161529541016,129.75836181640625,128.64794921875,124.40292358398438,128.73643493652344,127.16414642333984
